year,country_code,pop_density,net_migration,birth_rate,death_rate,rural_pop,urban_pop
1980,FJI,35.138204707170225,-1632.0,33.857,7.521,399507.0,242468.0
1980,FRA,100.94524495677231,54718.0,14.0,10.2,14768156.0,40506028.0
1980,FRO,30.85386819484241,119.0,17.1,7.1,29640.0,13432.0
1980,FSM,,-291.0,42.013,7.678,56937.0,20470.0
1980,GAB,2.904447549190825,990.0,38.57,13.847,339155.0,409234.0
1980,GBR,232.77070226925144,-25187.0,13.4,11.7,12118256.0,44195960.0
1980,GEO,,-12593.0,19.506,9.632,2122292.0,2345408.0
1980,GHA,52.48065395095368,-13564.0,44.128,15.085,8220135.0,3721313.0
1980,GIB,2867.5,-259.0,19.687,7.545,0.0,28675.0
1980,GIN,20.541343805958,-25287.0,45.75,22.533,3855370.0,1192049.0
1980,GMB,70.5447628458498,5268.0,48.191,20.785,511062.0,202851.0
1980,GNB,29.49157183499289,-8086.0,48.621,23.269,681654.0,147649.0
1980,GNQ,10.290338680926917,4903.0,42.712,17.968,208193.0,80451.0
1980,GRC,74.80608999224205,47460.0,15.4,9.1,2956103.0,6686402.0
1980,GRD,278.0529411764706,-2864.0,26.923,7.464,63424.0,31114.0
1980,GRL,0.1469124963418203,4.0,20.6,7.6,11987.0,38213.0
1980,GTM,64.39167599850691,-43144.0,43.613,11.953,4228174.0,2672038.0
1980,GUM,203.9648148148148,225.0,26.837,4.245,6881.0,103260.0
1980,GUY,3.9337922275844552,-13952.0,31.388,9.049,538278.0,236089.0
1980,HIC,31.400013689672253,1622843.0,15.562113129290712,9.301945587555714,321210739.0,780395517.0
1980,HKG,5063.1,45107.0,17.0,5.0,431477.0,4631623.0
1980,HND,33.31104656358924,-15445.0,44.308,9.736,2427508.0,1299665.0
1980,HPC,17.026588960525224,-2264719.0,48.18312843691436,18.74011579182681,219321686.0,57806328.0
1980,HRV,,-5486.0,14.8,10.9,2424775.0,2175007.0
1980,HTI,203.7189042089985,-22900.0,39.516,16.224,4461220.0,1153273.0
1980,HUN,119.1315982649316,-17795.0,13.9,13.6,3835546.0,6875576.0
1980,IBD,57.41556100013175,-210513.0,27.64655083720711,9.497313857931244,1914756817.0,954521007.0
1980,IBT,49.99182871819456,-1700112.0,30.98519192764968,10.74483374241233,2439312156.0,1096038020.0
1980,IDA,32.13572059309883,-1489599.0,45.33267791867438,16.10592934425929,524555339.0,141517013.0
1980,IDB,50.9909641158271,1644982.0,44.90047661370692,14.376555931624154,156613263.0,54718156.0
1980,IDN,82.22179656320209,42254.0,33.686,10.29,116026513.0,32924027.0
1980,IDX,27.43731421695996,-3134581.0,45.53282816631507,16.906793462030066,367942076.0,86798857.0
1980,IMN,112.4140350877193,1090.0,12.045,16.067,30895.0,33181.0
1980,IND,231.18402288451125,210914.0,37.057,13.752,528588992.0,158765033.0
1980,IRL,49.53984613151401,-2876.0,21.7,9.8,1524395.0,1888405.0
1980,IRN,24.46175249883347,103674.0,45.143,10.976,20043478.0,19798846.0
1980,IRQ,31.076644488648057,15757.0,40.459,9.584,4686383.0,8905609.0
1980,ISL,2.2756907730673315,-629.0,19.8,6.8,26783.0,201355.0
1980,ISR,179.20517560073938,16284.0,24.3,6.7,442751.0,3435249.0
1980,ITA,191.8801910849682,295642.0,11.3,9.8,18826343.0,37607540.0
1980,JAM,198.12169898430287,-15277.0,28.27,8.548,1142799.0,1002859.0
1980,JOR,25.31942429737081,1735.0,43.907,6.082,893026.0,1341160.0
1980,JPN,318.8834288834289,-92314.0,13.6,6.2,27829268.0,88977732.0
1980,KAZ,,-67731.0,26.68,10.909,6948839.0,8204110.0
1980,KEN,28.14502407140598,-39920.0,48.211,9.731,13522303.0,2496156.0
1980,KGZ,,-5090.0,29.6,9.671,2220107.0,1397293.0
1980,KHM,29.457693179243144,-133508.0,47.199,16.591,4685189.0,514683.0
1980,KIR,75.49135802469135,-610.0,36.831,11.139,41407.0,19741.0
1980,KNA,164.80769230769232,-798.0,27.624,12.4,27475.0,15375.0
1980,KOR,395.2288513373419,-148341.0,22.6,7.3,16499970.0,21623805.0
1980,KWT,84.44343434343435,32483.0,34.66,3.362,78535.0,1426247.0
1980,LAC,17.911219310196376,-610931.0,32.800157997305405,8.510747163090036,118326517.0,203652683.0
1980,LAO,14.265914211438474,-17339.0,43.387,17.101,2885051.0,407522.0
1980,LBN,287.8556207233627,2104.0,31.52,10.108,775297.0,2169466.0
1980,LBR,20.029620016611297,4016.0,48.647,20.941,1250793.0,678460.0
1980,LBY,1.9461779783352464,66739.0,44.354,6.965,1024094.0,2400284.0
1980,LCA,195.5573770491804,-1422.0,34.17,6.716,87630.0,31660.0
1980,LCN,17.91827941879179,-690385.0,32.250737856572975,8.26628086138085,127538375.0,232166373.0
1980,LDC,24.26294634178529,-2939169.0,46.52618682684872,18.021716870298537,333984043.0,69023520.0
1980,LIC,20.63248467022103,-2207253.0,47.137028937545445,18.650627058387,179796417.0,47056514.0
1980,LIE,159.45,149.0,15.4,6.9,20850.0,4662.0
1980,LKA,236.7720299792697,-63541.0,28.604,6.503,12085211.0,2762763.0
1980,LMC,77.75078973636379,718366.0,39.33551581369166,13.537917858752508,1002368875.0,329434821.0
1980,LMY,48.64917403752915,-1622646.0,31.81115675513341,10.753713047842735,2367513679.0,951610896.0
1980,LSO,46.328096179183134,1361.0,40.384,12.217,1245474.0,161047.0
1980,LTE,64.29689773483402,-258998.0,20.977719181463225,7.379114538691844,1070169399.0,522269986.0
1980,LTU,,7412.0,15.2,10.5,1325756.0,2087446.0
1980,LUX,,840.0,11.4,11.3,72677.0,291473.0
1980,LVA,,3099.0,14.1,12.8,826475.0,1685226.0
1980,MAC,11982.5,3290.0,13.643,7.192,3549.0,236101.0
1980,MAF,,-17.0,32.68,4.286,,
1980,MAR,43.60282993502128,-13899.0,39.301,11.837,11440500.0,8019443.0
1980,MCO,13380.365071534288,256.0,14.663,16.6,0.0,27122.0
1980,MDA,,-3693.0,21.409,10.314,1614722.0,1093953.0
1980,MDG,15.48652199332806,-4005.0,46.814,16.247,7337755.0,1668277.0
1980,MDV,549.45,-903.0,46.57,13.044,128159.0,36676.0
1980,MEA,16.38016208468916,402762.0,41.92364683425652,11.27825466406582,93556880.0,90330587.0
1980,MEX,34.6204038169706,-252177.0,35.026,6.896,22653965.0,44646369.0
1980,MHL,,-155.0,51.145,9.312,12833.0,17941.0
1980,MIC,54.02852420068049,584607.0,30.687414722310265,10.17468602102058,2187717262.0,904554382.0
1980,MKD,,-189.0,20.768,7.035,899462.0,1033576.0
1980,MLI,6.171592129094649,-30156.0,50.571,25.266,6138575.0,1391940.0
1980,MLT,989.515625,-886.0,17.7,10.2,32345.0,284300.0
1980,MMR,50.84188266976773,-37679.0,33.254,12.975,25261646.0,7965558.0
1980,MNA,19.60774878122708,125606.0,42.32756659638686,11.63871998838928,90138257.0,79349947.0
1980,MNE,,-450.0,18.32,7.173,361814.0,210794.0
1980,MNG,1.0994522457161022,-1268.0,38.437,13.549,815229.0,886106.0
1980,MNP,,1497.0,27.857,4.813,2329.0,15296.0
1980,MOZ,14.415703603855642,-149650.0,52.967,22.129,9844601.0,1491620.0
1980,MRT,1.4301377704472689,-2997.0,44.524,13.978,1070583.0,403460.0
1980,MUS,475.8812807881773,-1739.0,27.2,7.2,556912.0,409127.0
1980,MWI,66.45660797624099,52294.0,52.705,21.942,5698499.0,567030.0
1980,MYS,39.51716024958149,80617.0,30.694,5.512,7524638.0,5458725.0
1980,NAC,13.892405042339131,718514.0,15.851038191926792,8.63416810238864,65640207.0,186154133.0
1980,NAM,1.192087842679979,-15041.0,40.603,11.929,735428.0,246006.0
1980,NCL,8.195678336980306,-1415.0,27.556,7.048,63783.0,86034.0
1980,NER,4.844060156311676,-5564.0,56.54,25.697,5311112.0,824859.0
1980,NGA,80.99151377405931,198672.0,48.288,19.526,57558549.0,16206092.0
1980,NIC,27.026782449725776,-15130.0,44.054,10.662,1616704.0,1635699.0
1980,NLD,419.12914691943126,54010.0,12.8,8.1,4988512.0,9161288.0
1980,NOR,11.18600168654379,3763.0,12.5,10.1,1203419.0,2882201.0
1980,NPL,108.76297202797204,5084.0,40.432,17.012,14605765.0,947340.0
1980,NRU,382.45,44.0,29.696,10.747,0.0,7649.0
1980,NZL,11.822186776043448,-15423.0,16.08,8.48,515870.0,2597030.0
1980,OED,28.98864613176561,898047.0,17.475859520693117,8.944971653237351,303325343.0,716007071.0
1980,OMN,3.2350500807754443,12626.0,51.628,10.57,525034.0,476214.0
1980,OSS,34.31084134995867,12487.0,29.82344836621157,12.114473053174768,4080981.0,3722814.0
1980,PAK,106.74944219593192,1078229.0,43.642,12.066,59195215.0,23095795.0
1980,PAN,26.332176486413776,-2701.0,30.383,5.312,970017.0,987517.0
1980,PER,13.56324140625,-11446.0,36.491,10.853,6150290.0,11210659.0
1980,PHL,161.12868497836806,-179832.0,37.167,7.741,30048477.0,17995263.0
1980,PLW,,-179.0,22.846,9.445,4596.0,7675.0
1980,PNG,6.914967097999382,-25638.0,38.146,9.321,2722944.0,408568.0
1980,POL,116.14531979496556,-42420.0,19.6,9.8,14910549.0,20663601.0
1980,PRE,18.25696828051992,-999244.0,48.10301166882503,18.38066323725207,249550905.0,73414517.0
1980,PRI,361.4430665163472,-5094.0,22.8,6.4,1031210.0,2174790.0
1980,PRK,151.45574287849846,0.0,20.099,6.105,7860055.0,10376731.0
1980,PRT,106.73565027322404,29881.0,16.2,9.7,5587795.0,4178517.0
1980,PRY,7.684960986659955,-2808.0,36.173,8.475,1780402.0,1272833.0
1980,PSE,,-15067.0,,,,
1980,PSS,23.13833916640153,-9516.0,36.78701368121578,7.909033160395908,1038628.0,415848.0
1980,PST,30.0607868359376,1498956.0,14.513765781421386,9.224645643453718,257146667.0,652773162.0
1980,PYF,42.75163934426229,1108.0,30.062,5.361,64148.0,92323.0
1980,QAT,23.76511627906977,10540.0,28.377,3.39,29349.0,246564.0
1980,ROU,96.4108795693323,-16668.0,18.0,10.4,11976387.0,10230895.0
1980,RUS,,10440.0,15.9,11.0,42049135.0,96960865.0
1980,RWA,216.99468990676937,-16359.0,52.684,18.128,5100532.0,252727.0
1980,SAS,188.69884706717835,-458067.0,38.61295693450776,13.876535603229636,701000826.0,200829270.0
1980,SAU,2.813427517456005,121220.0,47.051,8.299,2064786.0,3983211.0
1980,SDN,,208602.0,45.206,12.793,13654118.0,3404787.0
1980,SEN,30.362218874980524,-32616.0,48.263,17.521,3754712.0,2090926.0
1980,SGP,3602.902985074627,42433.0,17.6,4.9,0.0,2413945.0
1980,SLB,8.507859949982137,151.0,41.938,7.688,212950.0,25185.0
1980,SLE,45.33234968135218,-11641.0,46.838,23.021,2296385.0,975704.0
1980,SLV,219.1304054054054,-71318.0,39.835,15.218,2538119.0,2002263.0
1980,SMR,359.75,169.0,11.539,7.373,4051.0,17534.0
1980,SOM,9.462419102878822,65519.0,47.449,18.004,4347461.0,1588693.0
1980,SRB,,287.0,14.641,9.936,4151898.0,3557646.0
1980,SSA,19.359350635312506,-166329.0,47.22710783378519,17.726612639361715,302585616.0,87310370.0
1980,SSD,,-4997.0,51.981,26.098,3969388.0,369642.0
1980,SSF,19.362049475603527,-166916.0,47.2241347252422,17.7248725184455,302617648.0,87341599.0
1980,SST,16.872293163094938,-29529.0,30.40887429381739,10.818332276201334,6402512.0,5133102.0
1980,STP,102.65,-770.0,41.612,11.521,65549.0,32995.0
1980,SUR,2.33868662052846,-7390.0,29.186,10.531,131532.0,243845.0
1980,SVK,,-5522.0,19.1,10.2,2408338.0,2571477.0
1980,SVN,,3128.0,15.7,9.9,987828.0,913487.0
1980,SWE,20.40196671230425,10040.0,11.7,11.0,1405560.0,6904971.0
1980,SWZ,34.68860465116279,-3350.0,49.804,10.999,498329.0,98315.0
1980,SXM,,409.0,27.696,4.296,0.0,12410.0
1980,SYC,137.52391304347827,-587.0,28.9,7.0,32032.0,31229.0
1980,SYR,48.74122864294265,-33114.0,43.737,6.622,4773718.0,4183945.0
1980,TCA,7.962105263157895,151.0,28.124,7.482,3384.0,4180.0
1980,TCD,3.585969663278272,-210126.0,49.518,22.396,3667135.0,848318.0
1980,TEA,84.67445916135365,-282894.0,22.262706647806297,7.209727135545557,1058645853.0,279363756.0
1980,TEC,271.11049789169766,-286345.0,20.470128882068927,10.39635783125337,163680519.0,226276844.0
1980,TGO,53.70277624563339,-4993.0,46.115,14.808,2200514.0,720380.0
1980,THA,89.35391571571179,88478.0,26.279,7.756,33419925.0,12230097.0
1980,TJK,,-5557.0,40.791,11.284,2625323.0,1369933.0
1980,TKM,,-1152.0,36.353,10.086,1498858.0,1333345.0
1980,TLA,17.351220544741004,-646563.0,32.87535887382794,8.343138722728243,123229053.0,222876604.0
1980,TLS,43.70349697377269,5457.0,43.311,32.632,542753.0,107118.0
1980,TMN,19.621413951506845,140673.0,42.32756659638686,11.63871998838928,90138257.0,79349947.0
1980,TON,135.7902777777778,-2708.0,36.061,6.556,77087.0,20682.0
1980,TSA,188.69884706717835,-458067.0,38.61295693450776,13.876535603229636,701000826.0,200829270.0
1980,TSS,19.362049475603527,-166916.0,47.2241347252422,17.724872518445498,302617648.0,87341599.0
1980,TTO,218.6635477582846,-10709.0,29.067,7.175,535251.0,586493.0
1980,TUN,42.521852471678685,-19321.0,33.988,8.089,3265508.0,3340687.0
1980,TUR,59.00083806504424,-151969.0,33.671,9.655,25528836.0,19879979.0
1980,TUV,245.53333333333333,0.0,33.746,10.263,5169.0,2197.0
1980,TZA,21.66377173176789,-42588.0,48.312,15.511,16396698.0,2793071.0
1980,UGA,66.44182473349682,-105900.0,48.706,20.814,12275547.0,1000194.0
1980,UKR,,47406.0,14.953,11.005,19136320.0,30818832.0
1980,UMC,43.904053087370826,-133759.0,24.15103709981917,7.632699856530781,1185348387.0,575119561.0
1980,URY,16.866375271397555,-14252.0,18.506,9.884,431162.0,2520791.0
1980,USA,24.809039454261185,595916.0,15.9,8.8,59673829.0,167551171.0
1980,UZB,,8540.0,34.816,9.108,9249814.0,6370122.0
1980,VCT,267.2128205128205,-1545.0,30.439,7.779,66832.0,37381.0
1980,VEN,17.298586247945128,237.0,33.333,5.439,3175998.0,12082220.0
1980,VGB,74.2,58.0,25.446,6.953,8599.0,2531.0
1980,VIR,284.6742857142857,-388.0,25.8,5.2,19781.0,79855.0
1980,VNM,161.26486528003932,-74791.0,33.499,8.321,42387331.0,10102770.0
1980,VUT,9.488105004101724,-896.0,40.297,11.042,98612.0,17048.0
1980,WLD,42.577545684355975,0.0,27.78263830217019,10.375044311810102,2691900416.0,1744088633.0
1980,WSM,58.06431095406361,-3240.0,35.071,6.637,129530.0,34792.0
1980,XKX,,7255.0,34.354,10.284,,
1980,YEM,18.075568687614822,-26740.0,54.878,17.599,7965459.0,1577899.0
1980,ZAF,24.33360838849549,258127.0,34.663,9.648,15224350.0,14294507.0
1980,ZMB,7.80590672459947,-24664.0,47.521,13.259,3492435.0,2310398.0
1980,ZWE,18.201636293136875,390593.0,44.84,10.588,5466093.0,1575210.0
1981,ABW,336.4611111111111,-547.0,17.354,5.234,30005.0,30558.0
1981,AFE,21.455740899793604,514791.0,46.5341081973017,16.525448956312736,187531239.0,50511860.0
1981,AFG,18.302716833019023,-1998086.0,55.185,26.413,9960479.0,1977102.0
1981,AFW,18.10374262915968,-18826.0,47.69194246678847,18.85653408033842,122533222.0,41229251.0
1981,AGO,6.766348760728323,70910.0,49.404,21.387,6289842.0,2145765.0
1981,ALB,99.49109489051096,-374.0,26.476,6.449,1798543.0,927513.0
1981,AND,79.08297872340425,927.0,15.381,4.006,2676.0,34493.0
1981,ARB,15.132110876940772,-11074.0,41.82989698123086,11.493229712387668,94466479.0,75549006.0
1981,ARE,15.486553083638412,37600.0,28.777,3.719,212459.0,887396.0
1981,ARG,10.40087075993262,16569.0,24.25,8.704,4749781.0,23714178.0
1981,ARM,,-28487.0,25.952,7.988,1057898.0,2077451.0
1981,ASM,167.92,344.0,33.195,4.627,8382.0,25202.0
1981,ATG,146.9659090909091,-810.0,21.008,6.474,42228.0,22437.0
1981,AUS,1.9425510589276649,121921.0,15.7,7.3,2134026.0,12789234.0
1981,AUT,91.71970431410568,29590.0,12.4,12.2,2621498.0,4947212.0
1981,AZE,,-28276.0,26.3,6.9,2947588.0,3310162.0
1981,BDI,177.80428348909658,-58723.0,51.228,19.202,4360406.0,205608.0
1981,BEL,,2826.0,12.6,11.4,440204.0,9418778.0
1981,BEN,35.81329372117772,-2543.0,48.221,18.844,2907177.0,1131130.0
1981,BFA,26.0974817251462,-17797.0,49.37,19.592,6467086.0,673185.0
1981,BGD,693.7320811246831,-184884.0,44.581,15.14,76034311.0,14268794.0
1981,BGR,80.36804664195968,-1830.0,14.0,10.7,3325011.0,5566106.0
1981,BHR,541.3391304347826,4523.0,27.869,3.721,51109.0,322415.0
1981,BHS,23.63776223776224,125.0,22.075,5.799,61891.0,174723.0
1981,BIH,,-9384.0,17.897,7.041,2666099.0,1518118.0
1981,BLR,,14998.0,16.3,9.6,4118594.0,5591406.0
1981,BLZ,6.522840859272249,-1354.0,41.9,7.408,75609.0,73177.0
1981,BMU,999.9444444444443,41.0,13.877,7.345,0.0,53997.0
1981,BOL,5.43534477983938,-13476.0,39.323,15.003,3152552.0,2735557.0
1981,BRA,14.843387284730811,-65971.0,32.017,8.414,41722424.0,82340685.0
1981,BRB,586.6744186046511,-1821.0,16.573,6.246,151796.0,100474.0
1981,BRN,36.428273244781785,1124.0,29.73,4.526,67002.0,124975.0
1981,BTN,9.584915352182009,2096.0,43.979,16.192,400159.0,47677.0
1981,BWA,1.7115663543486317,7610.0,43.449,8.06,799742.0,170254.0
1981,CAF,3.9783010690551865,-42872.0,45.784,16.979,1630739.0,847663.0
1981,CAN,2.76835266836873,113461.0,15.3,7.0,6028261.0,18791654.0
1981,CEB,145.3271908405231,-42984.0,16.558396701252633,10.551259708446771,44818701.0,62310691.0
1981,CHE,160.7457971686908,24229.0,11.6,9.4,1622449.0,4731625.0
1981,CHI,662.010101010101,1012.0,11.3,11.5,89252.0,41826.0
1981,CHL,15.707080529150057,-28096.0,22.951,5.979,2128096.0,9550621.0
1981,CHN,105.86477778073656,-28016.0,20.91,6.36,793935216.0,199949784.0
1981,CIV,26.907534591194967,51354.0,49.01,14.796,5386891.0,3169705.0
1981,CMR,18.65070973747118,27845.0,45.702,15.976,5928044.0,2888333.0
1981,COD,12.130528660594164,54656.0,46.062,18.849,19985449.0,7515066.0
1981,COG,5.47513616398243,-15630.0,41.44,11.167,957672.0,912087.0
1981,COL,24.07685173501577,-50351.0,30.808,6.019,9507786.0,17205481.0
1981,COM,186.6641590542719,-999.0,46.901,16.475,265230.0,82152.0
1981,CPV,81.35136476426798,-5684.0,42.718,10.782,245901.0,81945.0
1981,CRI,48.112749706227966,2431.0,30.416,4.107,1389228.0,1067409.0
1981,CSS,5.821646959166834,-34251.0,28.56937290315087,8.154989253443553,1287313.0,1002909.0
1981,CUB,91.7068901303538,-22159.0,13.897,6.377,3067768.0,6781552.0
1981,CUW,,-2116.0,20.533,6.387,26637.0,121992.0
1981,CYM,74.60416666666667,578.0,21.687,7.457,0.0,17905.0
1981,CYP,74.55551948051948,-1171.0,18.593,8.236,269984.0,418909.0
1981,CZE,,-372.0,14.0,12.7,2525602.0,7774989.0
1981,DEU,224.58083521897288,130713.0,11.0,12.2,21178760.0,57229147.0
1981,DJI,14.799266609145816,5502.0,41.801,13.659,92527.0,250520.0
1981,DMA,97.31466666666668,-1420.0,23.302,7.276,38104.0,34882.0
1981,DNK,128.0393,-1741.0,10.4,11.0,823805.0,4297767.0
1981,DOM,121.47491202649556,-19809.0,34.424,7.429,2793325.0,3075128.0
1981,DZA,8.070026115361038,39043.0,42.169,11.205,10682867.0,8537837.0
1981,EAP,86.5127911239082,-188456.0,24.103993175341973,7.166976512170519,1073451899.0,304021955.0
1981,EAR,52.51977564415064,1918790.0,37.7537270955815,12.177041869315987,1126795847.0,507311312.0
1981,EAS,64.70753055255031,-233412.0,23.092777014592933,7.025229480761737,1129692318.0,448895692.0
1981,ECA,230.53876892965133,-338316.0,24.716907797242083,9.788426888082084,88993192.0,93106558.0
1981,ECS,146.01205774963472,-123133.0,16.50309050772259,10.39283510372318,277438218.0,521457634.0
1981,ECU,30.29515243461928,-1605.0,34.668,7.951,4370587.0,4016323.0
1981,EGY,45.35358280174796,4140.0,39.44,12.709,25339331.0,19807893.0
1981,EMU,127.85444438266448,283294.0,12.813126025382203,10.25321253231792,92961032.0,215166389.0
1981,ERI,,1985.0,44.758,18.742,1409510.0,240429.0
1981,ESP,75.59890882152725,2563.0,14.1,7.8,10089484.0,27669147.0
1981,EST,,4789.0,15.4,12.3,447430.0,1040236.0
1981,ETH,,628135.0,50.33,21.471,31558256.0,3745756.0
1981,EUU,113.98701878268704,228666.0,13.59104838182703,10.329742929533694,131666744.0,278057965.0
1981,FCS,24.527963031956432,-1750221.0,41.62072562063099,16.337085931879002,271481986.0,122476612.0
1981,FIN,15.75877080665813,5287.0,13.2,9.3,1318646.0,3481318.0
1981,FJI,35.986371100164206,-1558.0,33.895,7.609,408165.0,249306.0
1981,FRA,101.54639440724954,69365.0,14.1,10.1,14817182.0,40786171.0
1981,FRO,31.250716332378225,129.0,17.2,6.7,30058.0,13568.0
1981,FSM,,-291.0,41.365,7.57,58715.0,21079.0
1981,GAB,2.9820506849846704,990.0,38.955,13.541,330406.0,437979.0
1981,GBR,232.85177117348,-83876.0,13.0,11.7,12062199.0,44271630.0
1981,GEO,,-12822.0,19.666,9.413,2124502.0,2379998.0
1981,GHA,53.97605695701855,-12296.0,43.933,14.656,8426728.0,3854984.0
1981,GIB,2874.0,-298.0,19.702,7.45,0.0,28740.0
1981,GIN,20.931499267458896,-21367.0,45.72,22.151,3883028.0,1260260.0
1981,GMB,73.03606719367589,5438.0,48.451,21.181,522887.0,216238.0
1981,GNB,29.95846372688478,-8291.0,48.769,23.116,683356.0,159076.0
1981,GNQ,10.811122994652406,9605.0,42.559,17.588,218448.0,84804.0
1981,GRC,75.47982932505819,25061.0,14.5,8.9,2943518.0,6785832.0
1981,GRD,276.6235294117647,-1571.0,24.846,7.568,63036.0,31016.0
1981,GRL,0.1492537313432835,-18.0,20.7,7.5,11987.0,39013.0
1981,GTM,66.02881672265771,-45490.0,43.399,12.159,4312820.0,2762828.0
1981,GUM,209.07777777777773,340.0,26.078,4.153,7349.0,105553.0
1981,GUY,3.9443891287782575,-16648.0,31.558,9.057,540442.0,236011.0
1981,HIC,31.644154194356823,1033213.0,15.327463133598563,9.13286095390505,320030275.0,790143545.0
1981,HKG,5183.4,31745.0,16.8,4.8,425350.0,4758050.0
1981,HND,34.335311466619004,-15986.0,43.704,9.4,2480444.0,1361334.0
1981,HPC,17.40305032055719,-1988415.0,48.00057301485027,18.527921981398187,223006711.0,60248660.0
1981,HRV,,4872.0,14.6,11.2,2403196.0,2208313.0
1981,HTI,207.68232946298983,-23106.0,39.332,15.974,4546469.0,1177256.0
1981,HUN,119.1529254727475,-16869.0,13.3,13.5,3816417.0,6895431.0
1981,IBD,58.49567953404861,765897.0,28.39144659702462,9.34984427799977,1933342624.0,989912904.0
1981,IBT,51.01139055128545,-1069803.0,31.58768593502269,10.587933605731644,2468924052.0,1138519052.0
1981,IDA,33.00962698542463,-1835700.0,45.21113183112591,15.865086280243958,535581428.0,148606148.0
1981,IDB,52.857829872967095,588119.0,45.111090061803054,14.113116672542528,161390721.0,57677900.0
1981,IDN,84.1728638694613,44710.0,33.014,10.079,117695574.0,34789461.0
1981,IDX,28.06379200380176,-2423819.0,45.258084768969226,16.68734402968754,374190707.0,90928248.0
1981,IMN,113.32631578947368,463.0,12.123,16.009,31148.0,33448.0
1981,IND,236.6805518651684,33243.0,36.761,13.424,538911699.0,164784551.0
1981,IRL,50.12338510669183,-10834.0,20.9,9.5,1531958.0,1921042.0
1981,IRN,25.779925833149143,1452169.0,44.24,11.45,20812422.0,21176890.0
1981,IRQ,32.024100875688774,-23640.0,40.168,10.396,4736538.0,9269843.0
1981,ISL,2.301795511221945,157.0,18.8,7.2,26461.0,204294.0
1981,ISR,182.8096118299445,16021.0,23.6,6.5,437534.0,3518466.0
1981,ITA,192.11068987793684,7182.0,11.0,9.7,18737650.0,37764025.0
1981,JAM,200.7218836565097,-13619.0,28.285,8.551,1145906.0,1027912.0
1981,JOR,26.354453762466,9659.0,43.133,5.829,896161.0,1429356.0
1981,JPN,321.12718340611355,-278525.0,13.0,6.1,27917425.0,89743575.0
1981,KAZ,,-74624.0,26.645,10.744,6959437.0,8363645.0
1981,KEN,29.16946094106898,-52761.0,48.176,9.482,13998225.0,2603282.0
1981,KGZ,,-6725.0,30.7,9.55,2263929.0,1421871.0
1981,KHM,29.9370892816678,-22982.0,48.214,16.692,4611145.0,673350.0
1981,KIR,76.69259259259259,-645.0,37.384,11.067,41912.0,20209.0
1981,KNA,164.22307692307692,-832.0,28.411,12.396,27432.0,15266.0
1981,KOR,401.44358283226205,18442.0,22.4,6.1,16106161.0,22617087.0
1981,KWT,88.85667789001123,29600.0,33.561,3.185,68562.0,1514864.0
1981,LAC,18.311068332004925,-756946.0,32.38132879409298,8.312278034804487,118721524.0,210445521.0
1981,LAO,14.586789428076257,-11061.0,43.347,16.625,2940752.0,425879.0
1981,LBN,294.13304007820136,-1799.0,31.543,9.913,755284.0,2253697.0
1981,LBR,20.627772009966776,2757.0,48.405,20.722,1268356.0,718511.0
1981,LBY,2.058200438751037,69211.0,42.569,6.608,1033898.0,2587588.0
1981,LCA,198.6327868852459,-1403.0,33.638,6.354,88679.0,32487.0
1981,LCN,18.312109027144064,-842150.0,31.840943343009528,8.080578148060713,127789791.0,239820955.0
1981,LDC,24.80715004171282,-2206627.0,46.27161007623633,17.7880062541223,339407526.0,72639261.0
1981,LIC,21.04010435709517,-1891658.0,47.033582991901966,18.503173347049103,182613631.0,48721054.0
1981,LIE,160.45625,178.0,14.4,6.3,21004.0,4669.0
1981,LKA,240.7815978312869,-89824.0,28.136,6.407,12279447.0,2819967.0
1981,LMC,79.80502674566034,-108347.0,39.12484916298757,13.242911898525104,1023269765.0,343721232.0
1981,LMY,49.67946666890562,-1031917.0,32.458241526644,10.60156416015556,2397648812.0,991760452.0
1981,LSO,47.69660737812912,1307.0,39.922,11.741,1281396.0,166673.0
1981,LTE,65.21212924360954,-410260.0,22.577466749565247,7.306279405803936,1074443406.0,540663491.0
1981,LTU,,7752.0,15.2,10.4,1306374.0,2126573.0
1981,LUX,,443.0,12.1,11.2,71423.0,293802.0
1981,LVA,,6536.0,14.2,12.7,820323.0,1699098.0
1981,MAC,12240.0,5311.0,16.973,6.613,3293.0,241507.0
1981,MAF,,-27.0,31.136,4.147,,
1981,MAR,44.78019493614161,-22553.0,39.037,11.37,11607521.0,8377880.0
1981,MCO,13464.726196349287,201.0,14.586,16.783,0.0,27293.0
1981,MDA,,-6452.0,21.652,10.19,1610511.0,1125476.0
1981,MDG,15.95592908484369,-2864.0,46.205,16.295,7517112.0,1761899.0
1981,MDV,565.1066666666667,-1014.0,46.535,12.457,130701.0,38831.0
1981,MEA,16.98273587838482,1695997.0,41.32266261139355,11.021898516354648,95842730.0,94809369.0
1981,MEX,35.43923866354587,-361791.0,34.344,6.701,22823955.0,46068153.0
1981,MHL,,31.0,50.536,9.063,13183.0,18834.0
1981,MIC,55.1783732779198,859741.0,31.39112772989786,10.02305859306963,2215035181.0,943039398.0
1981,MKD,,0.0,20.075,6.962,901033.0,1058032.0
1981,MLI,6.304564043304731,-34130.0,50.408,24.64,6233448.0,1459318.0
1981,MLT,996.81875,-548.0,16.6,9.6,32555.0,286427.0
1981,MMR,51.8082795238241,-52839.0,32.862,12.783,25738770.0,8120013.0
