year,country_code,gender,value
1978,SRB,female,74.173
1978,SRB,male,68.653
1978,SYC,female,71.536
1978,SYC,male,64.695
1978,SLE,female,43.934
1978,SLE,male,40.483
1978,SVK,female,74.125
1978,SVK,male,66.904
1978,SVN,female,74.8
1978,SVN,male,66.8
1978,SLB,female,64.543
1978,SLB,male,61.075
1978,ZAF,female,61.565
1978,ZAF,male,56.638
1978,SSD,female,38.322
1978,SSD,male,36.802
1978,ESP,female,77.42
1978,ESP,male,71.32
1978,LKA,female,69.439
1978,LKA,male,64.68
1978,LCA,female,69.791
1978,LCA,male,64.706
1978,SDN,female,54.875
1978,SDN,male,51.774
1978,SUR,female,63.469
1978,SUR,male,57.813
1978,SWE,female,78.66
1978,SWE,male,72.43
1978,CHE,female,78.66
1978,CHE,male,71.88
1978,SYR,female,68.521
1978,SYR,male,63.655
1978,TJK,female,60.616
1978,TJK,male,56.141
1978,TZA,female,52.471
1978,TZA,male,48.369
1978,THA,female,64.689
1978,THA,male,58.096
1978,TLS,female,28.237
1978,TLS,male,19.322
1978,TGO,female,52.364
1978,TGO,male,49.429
1978,TON,female,69.028
1978,TON,male,63.165
1978,TTO,female,68.81
1978,TTO,male,63.659
1978,TUN,female,63.676
1978,TUN,male,60.68
1978,TUR,female,65.42
1978,TUR,male,58.453
1978,TKM,female,62.039
1978,TKM,male,54.515
1978,TUV,female,62.349
1978,TUV,male,56.483
1978,UGA,female,48.713
1978,UGA,male,42.781
1978,UKR,female,74.203
1978,UKR,male,64.698
1978,ARE,female,70.654
1978,ARE,male,65.376
1978,GBR,female,76.3
1978,GBR,male,70.2
1978,USA,female,77.3
1978,USA,male,69.6
1978,URY,female,73.981
1978,URY,male,66.813
1978,UZB,female,65.293
1978,UZB,male,59.536
1978,VUT,female,61.91
1978,VUT,male,58.505
1978,VEN,female,70.874
1978,VEN,male,65.55
1978,VNM,female,69.012
1978,VNM,male,60.219
1978,PSE,female,
1978,PSE,male,
1978,YEM,female,50.622
1978,YEM,male,46.385
1978,ZMB,female,57.757
1978,ZMB,male,54.855
1978,ZWE,female,61.166
1978,ZWE,male,49.017
1979,ALB,female,72.597
1979,ALB,male,66.828
1979,DZA,female,53.78
1979,DZA,male,51.142
1979,AGO,female,45.184
1979,AGO,male,39.062
1979,ARG,female,72.001
1979,ARG,male,65.072
1979,ARM,female,68.398
1979,ARM,male,61.414
1979,AUS,female,77.62
1979,AUS,male,70.56
1979,AUT,female,76.0
1979,AUT,male,68.8
1979,AZE,female,64.156
1979,AZE,male,57.341
1979,BGD,female,50.992
1979,BGD,male,52.867
1979,BLR,female,74.611
1979,BLR,male,65.479
1979,BEL,female,76.61
1979,BEL,male,69.94
1979,BLZ,female,68.762
1979,BLZ,male,64.748
1979,BEN,female,49.882
1979,BEN,male,44.818
1979,BTN,female,48.528
1979,BTN,male,46.538
1979,BOL,female,52.952
1979,BOL,male,49.739
1979,BIH,female,72.162
1979,BIH,male,65.89
1979,BWA,female,64.544
1979,BWA,male,59.432
1979,BRA,female,63.73
1979,BRA,male,59.103
1979,BGR,female,74.11
1979,BGR,male,68.64
1979,BFA,female,46.972
1979,BFA,male,44.422
1979,BDI,female,46.361
1979,BDI,male,43.656
1979,CPV,female,62.816
1979,CPV,male,58.465
1979,CMR,female,51.958
1979,CMR,male,49.092
1979,CAN,female,78.59
1979,CAN,male,71.32
1979,CAF,female,50.876
1979,CAF,male,48.163
1979,TCD,female,45.907
1979,TCD,male,40.705
1979,CHL,female,71.994
1979,CHL,male,65.819
1979,CHN,female,65.95
1979,CHN,male,61.528
1979,COL,female,68.984
1979,COL,male,63.402
1979,COM,female,51.512
1979,COM,male,48.924
1979,COD,female,46.22
1979,COD,male,44.279
1979,COG,female,58.42
1979,COG,male,54.641
1979,CRI,female,74.93
1979,CRI,male,70.249
1979,CIV,female,53.233
1979,CIV,male,49.028
1979,HRV,female,74.11
1979,HRV,male,66.92
1979,CYP,female,74.844
1979,CYP,male,69.599
1979,CZE,female,74.34
1979,CZE,male,67.33
1979,DNK,female,77.4
1979,DNK,male,71.19
1979,DJI,female,53.559
1979,DJI,male,49.683
1979,DOM,female,64.335
1979,DOM,male,60.627
1979,ECU,female,65.362
1979,ECU,male,60.425
1979,EGY,female,57.003
1979,EGY,male,52.773
1979,SLV,female,59.11
1979,SLV,male,49.146
1979,EST,female,74.207
1979,EST,male,64.147
1979,SWZ,female,59.147
1979,SWZ,male,55.772
1979,ETH,female,45.999
1979,ETH,male,38.99
1979,FJI,female,65.415
1979,FJI,male,59.844
1979,FIN,female,77.55
1979,FIN,male,68.97
1979,FRA,female,78.0
1979,FRA,male,69.9
1979,GAB,female,60.009
1979,GAB,male,54.877
1979,GMB,female,45.624
1979,GMB,male,43.446
1979,GEO,female,71.95
1979,GEO,male,63.444
1979,DEU,female,75.962
1979,DEU,male,69.457
1979,GHA,female,52.712
1979,GHA,male,48.988
1979,GRC,female,77.351
1979,GRC,male,71.966
1979,GRD,female,70.094
1979,GRD,male,65.54
1979,GTM,female,59.59
1979,GTM,male,53.939
1979,GIN,female,43.737
1979,GIN,male,40.943
1979,GNB,female,45.135
1979,GNB,male,41.46
1979,GUY,female,63.363
1979,GUY,male,58.372
1979,HTI,female,51.086
1979,HTI,male,48.347
1979,HND,female,61.653
1979,HND,male,58.073
1979,HUN,female,73.17
1979,HUN,male,66.23
1979,ISL,female,80.0
1979,ISL,male,73.7
1979,IND,female,52.807
1979,IND,male,53.212
1979,IDN,female,60.391
1979,IDN,male,56.07
1979,IRN,female,59.744
1979,IRN,male,57.291
1979,IRQ,female,67.332
1979,IRQ,male,61.518
1979,IRL,female,75.291
1979,IRL,male,69.389
1979,ISR,female,75.3
1979,ISR,male,71.8
1979,ITA,female,77.46
1979,ITA,male,70.71
1979,JAM,female,70.524
1979,JAM,male,66.993
1979,JPN,female,78.89
1979,JPN,male,73.46
1979,JOR,female,67.105
1979,JOR,male,65.032
1979,KAZ,female,67.32
1979,KAZ,male,56.748
1979,KEN,female,60.592
1979,KEN,male,56.87
1979,KIR,female,58.688
1979,KIR,male,55.489
1979,KOR,female,69.9
1979,KOR,male,61.4
1979,XKX,female,61.231
1979,XKX,male,57.046
1979,KGZ,female,65.015
1979,KGZ,male,56.915
1979,LAO,female,48.323
1979,LAO,male,46.575
1979,LVA,female,73.72
1979,LVA,male,63.52
1979,LBN,female,63.704
1979,LBN,male,55.781
1979,LSO,female,60.132
1979,LSO,male,51.885
1979,LBR,female,44.779
1979,LBR,male,43.023
1979,LTU,female,75.64
1979,LTU,male,65.57
1979,LUX,female,75.698
1979,LUX,male,68.823
1979,MDG,female,51.471
1979,MDG,male,48.778
1979,MWI,female,45.692
1979,MWI,male,41.713
1979,MYS,female,69.876
1979,MYS,male,65.513
1979,MDV,female,54.564
1979,MDV,male,53.345
1979,MLI,female,40.068
1979,MLI,male,38.954
1979,MLT,female,74.567
1979,MLT,male,70.32
1979,MHL,female,64.931
1979,MHL,male,57.565
1979,MRT,female,54.621
1979,MRT,male,50.951
1979,MUS,female,70.584
1979,MUS,male,62.264
1979,MEX,female,67.068
1979,MEX,male,60.811
1979,FSM,female,66.224
1979,FSM,male,58.957
1979,MDA,female,67.861
1979,MDA,male,61.424
1979,MNG,female,56.894
1979,MNG,male,53.249
1979,MNE,female,73.655
1979,MNE,male,69.019
1979,MAR,female,55.472
1979,MAR,male,53.332
1979,MOZ,female,44.783
1979,MOZ,male,43.035
1979,MMR,female,56.215
1979,MMR,male,51.952
1979,NAM,female,62.5
1979,NAM,male,56.442
1979,NRU,female,63.156
1979,NRU,male,56.086
1979,NPL,female,47.822
1979,NPL,male,47.644
1979,NLD,female,78.92
1979,NLD,male,72.45
1979,NIC,female,59.713
1979,NIC,male,43.842
1979,NER,female,39.441
1979,NER,male,38.234
1979,NGA,female,47.327
1979,NGA,male,44.182
1979,MKD,female,70.895
1979,MKD,male,67.317
1979,NOR,female,78.82
1979,NOR,male,72.17
1979,PAK,female,57.392
1979,PAK,male,56.053
1979,PAN,female,71.592
1979,PAN,male,66.814
1979,PNG,female,59.554
1979,PNG,male,55.013
1979,PRY,female,65.853
1979,PRY,male,62.769
1979,PER,female,61.388
1979,PER,male,57.962
1979,PHL,female,64.976
1979,PHL,male,58.627
1979,POL,female,74.9
1979,POL,male,66.8
1979,PRT,female,74.6
1979,PRT,male,67.9
1979,QAT,female,71.425
1979,QAT,male,68.457
1979,ROU,female,71.75
1979,ROU,male,66.68
1979,RUS,female,73.02
1979,RUS,male,61.49
1979,RWA,female,47.892
1979,RWA,male,46.273
1979,WSM,female,67.54
1979,WSM,male,61.978
1979,STP,female,61.191
1979,STP,male,57.462
1979,SEN,female,48.451
1979,SEN,male,46.535
1979,SRB,female,73.937
1979,SRB,male,68.368
1979,SYC,female,71.932
1979,SYC,male,64.928
1979,SLE,female,44.272
1979,SLE,male,40.822
1979,SVK,female,74.557
1979,SVK,male,67.114
1979,SVN,female,74.9
1979,SVN,male,67.0
1979,SLB,female,65.254
1979,SLB,male,61.586
1979,ZAF,female,62.12
1979,ZAF,male,57.06
1979,SSD,female,38.435
1979,SSD,male,37.119
1979,ESP,female,78.02
1979,ESP,male,71.77
1979,LKA,female,70.232
1979,LKA,male,65.249
1979,LCA,female,69.591
1979,LCA,male,64.924
1979,SDN,female,55.115
1979,SDN,male,51.729
1979,SUR,female,63.602
1979,SUR,male,57.932
1979,SWE,female,78.71
1979,SWE,male,72.49
1979,CHE,female,78.78
1979,CHE,male,72.31
1979,SYR,female,68.891
1979,SYR,male,63.917
1979,TJK,female,60.749
1979,TJK,male,56.266
1979,TZA,female,52.849
1979,TZA,male,48.86
1979,THA,female,65.291
1979,THA,male,58.383
1979,TLS,female,29.729
1979,TLS,male,20.29
1979,TGO,female,52.901
1979,TGO,male,50.114
1979,TON,female,69.266
1979,TON,male,63.301
1979,TTO,female,68.95
1979,TTO,male,63.945
1979,TUN,female,64.556
1979,TUN,male,61.385
1979,TUR,female,65.944
1979,TUR,male,58.997
1979,TKM,female,62.776
1979,TKM,male,55.435
1979,TUV,female,62.611
1979,TUV,male,56.861
1979,UGA,female,48.474
1979,UGA,male,42.579
1979,UKR,female,74.254
1979,UKR,male,64.549
1979,ARE,female,71.126
1979,ARE,male,65.973
1979,GBR,female,76.4
1979,GBR,male,70.3
1979,USA,female,77.8
1979,USA,male,70.0
1979,URY,female,73.984
1979,URY,male,66.787
1979,UZB,female,65.582
1979,UZB,male,59.782
1979,VUT,female,63.076
1979,VUT,male,59.396
1979,VEN,female,71.011
1979,VEN,male,65.637
1979,VNM,female,69.551
1979,VNM,male,60.599
1979,PSE,female,
1979,PSE,male,
1979,YEM,female,51.613
1979,YEM,male,47.479
1979,ZMB,female,57.653
1979,ZMB,male,54.386
1979,ZWE,female,61.278
1979,ZWE,male,49.153
1980,ALB,female,72.967
1980,ALB,male,67.04
1980,DZA,female,56.031
1980,DZA,male,53.104
1980,AGO,female,45.47
1980,AGO,male,39.411
1980,ARG,female,72.047
1980,ARG,male,65.282
1980,ARM,female,68.706
1980,ARM,male,61.741
1980,AUS,female,77.96
1980,AUS,male,70.88
1980,AUT,female,76.1
1980,AUT,male,69.0
1980,AZE,female,64.477
1980,AZE,male,58.018
1980,BGD,female,51.365
1980,BGD,male,53.134
1980,BLR,female,74.308
1980,BLR,male,65.756
1980,BEL,female,76.69
1980,BEL,male,69.89
1980,BLZ,female,68.891
1980,BLZ,male,65.024
1980,BEN,female,50.332
1980,BEN,male,45.141
1980,BTN,female,49.32
1980,BTN,male,47.261
1980,BOL,female,53.397
1980,BOL,male,50.245
1980,BIH,female,72.717
1980,BIH,male,66.384
1980,BWA,female,65.124
1980,BWA,male,59.888
1980,BRA,female,64.195
1980,BRA,male,59.543
1980,BGR,female,73.99
1980,BGR,male,68.46
1980,BFA,female,47.743
1980,BFA,male,45.173
1980,BDI,female,47.063
1980,BDI,male,44.338
1980,CPV,female,63.204
1980,CPV,male,58.616
1980,CMR,female,52.277
1980,CMR,male,49.406
1980,CAN,female,78.79
1980,CAN,male,71.59
1980,CAF,female,51.232
1980,CAF,male,48.404
1980,TCD,female,46.191
1980,TCD,male,40.854
1980,CHL,female,72.659
1980,CHL,male,66.386
1980,CHN,female,66.508
1980,CHN,male,62.051
1980,COL,female,69.601
1980,COL,male,63.855
1980,COM,female,52.069
1980,COM,male,49.486
1980,COD,female,46.416
1980,COD,male,44.616
1980,COG,female,58.741
1980,COG,male,54.874
1980,CRI,female,75.36
1980,CRI,male,70.8
1980,CIV,female,53.819
1980,CIV,male,49.383
1980,HRV,female,74.15
1980,HRV,male,66.39
1980,CYP,female,75.329
1980,CYP,male,70.429
1980,CZE,female,73.93
1980,CZE,male,66.8
1980,DNK,female,77.18
1980,DNK,male,71.17
1980,DJI,female,53.983
1980,DJI,male,50.151
1980,DOM,female,65.474
1980,DOM,male,61.434
1980,ECU,female,65.837
1980,ECU,male,60.894
1980,EGY,female,57.698
1980,EGY,male,53.653
1980,SLV,female,58.944
1980,SLV,male,41.046
1980,EST,female,74.269
1980,EST,male,64.206
1980,SWZ,female,59.893
1980,SWZ,male,56.405
1980,ETH,female,46.431
1980,ETH,male,39.426
1980,FJI,female,65.772
1980,FJI,male,59.769
1980,FIN,female,77.85
1980,FIN,male,69.24
1980,FRA,female,78.2
1980,FRA,male,70.1
1980,GAB,female,60.472
1980,GAB,male,55.318
1980,GMB,female,45.937
1980,GMB,male,44.047
1980,GEO,female,72.232
1980,GEO,male,63.821
1980,DEU,female,76.147
1980,DEU,male,69.613
1980,GHA,female,52.979
1980,GHA,male,49.26
1980,GRC,female,77.255
1980,GRC,male,71.889
1980,GRD,female,70.311
1980,GRD,male,65.69
1980,GTM,female,59.307
1980,GTM,male,51.851
1980,GIN,female,44.23
1980,GIN,male,41.441
1980,GNB,female,45.48
1980,GNB,male,41.783
1980,GUY,female,63.425
1980,GUY,male,58.451
1980,HTI,female,51.228
1980,HTI,male,48.648
1980,HND,female,62.254
1980,HND,male,58.598
1980,HUN,female,72.77
1980,HUN,male,65.53
1980,ISL,female,80.35
1980,ISL,male,73.51
1980,IND,female,53.485
1980,IND,male,53.701
1980,IDN,female,60.821
1980,IDN,male,56.672
1980,IRN,female,60.73
1980,IRN,male,56.316
1980,IRQ,female,67.202
1980,IRQ,male,55.389
1980,IRL,female,75.392
1980,IRL,male,69.932
1980,ISR,female,75.74
1980,ISR,male,72.1
1980,ITA,female,77.38
1980,ITA,male,70.67
1980,JAM,female,70.642
1980,JAM,male,67.236
1980,JPN,female,78.76
1980,JPN,male,73.35
1980,JOR,female,67.492
1980,JOR,male,65.519
1980,KAZ,female,67.619
1980,KAZ,male,57.162
1980,KEN,female,61.051
1980,KEN,male,57.358
1980,KIR,female,58.885
1980,KIR,male,55.685
1980,KOR,female,70.4
1980,KOR,male,61.9
1980,XKX,female,62.08
1980,XKX,male,58.565
1980,KGZ,female,65.498
1980,KGZ,male,57.316
1980,LAO,female,49.159
1980,LAO,male,47.929
1980,LVA,female,74.12
1980,LVA,male,63.75
1980,LBN,female,63.989
1980,LBN,male,56.177
1980,LSO,female,60.885
1980,LSO,male,52.536
1980,LBR,female,44.967
1980,LBR,male,43.23
1980,LTU,female,75.64
1980,LTU,male,65.57
1980,LUX,female,74.813
1980,LUX,male,69.825
1980,MDG,female,51.375
1980,MDG,male,48.718
1980,MWI,female,46.377
1980,MWI,male,42.288
1980,MYS,female,70.357
1980,MYS,male,65.938
1980,MDV,female,55.532
1980,MDV,male,54.282
1980,MLI,female,40.861
1980,MLI,male,39.681
1980,MLT,female,74.239
1980,MLT,male,70.294
1980,MHL,female,65.097
1980,MHL,male,57.686
1980,MRT,female,54.994
1980,MRT,male,51.452
1980,MUS,female,70.87
1980,MUS,male,62.867
1980,MEX,female,67.622
1980,MEX,male,61.11
1980,FSM,female,66.265
1980,FSM,male,59.093
1980,MDA,female,68.269
1980,MDA,male,61.721
1980,MNG,female,57.08
1980,MNG,male,53.38
1980,MNE,female,74.528
1980,MNE,male,69.656
1980,MAR,female,56.392
1980,MAR,male,54.098
1980,MOZ,female,44.873
1980,MOZ,male,43.099
1980,MMR,female,56.575
1980,MMR,male,52.291
1980,NAM,female,62.645
1980,NAM,male,51.029
1980,NRU,female,63.175
1980,NRU,male,55.987
1980,NPL,female,48.365
1980,NPL,male,48.234
1980,NLD,female,79.18
1980,NLD,male,72.47
1980,NIC,female,62.041
1980,NIC,male,54.065
1980,NER,female,39.803
1980,NER,male,38.782
1980,NGA,female,47.62
1980,NGA,male,44.338
1980,MKD,female,70.67
1980,MKD,male,67.347
1980,NOR,female,79.17
1980,NOR,male,72.34
1980,PAK,female,58.184
1980,PAK,male,56.468
1980,PAN,female,71.957
1980,PAN,male,67.156
1980,PNG,female,59.985
1980,PNG,male,55.416
1980,PRY,female,66.098
1980,PRY,male,63.038
1980,PER,female,61.853
1980,PER,male,58.224
1980,PHL,female,65.231
1980,PHL,male,58.69
1980,POL,female,74.4
1980,POL,male,66.0
1980,PRT,female,74.8
1980,PRT,male,67.8
1980,QAT,female,71.775
1980,QAT,male,68.913
1980,ROU,female,71.78
1980,ROU,male,66.53
1980,RUS,female,72.96
1980,RUS,male,61.39
1980,RWA,female,49.073
1980,RWA,male,47.169
1980,WSM,female,67.958
1980,WSM,male,62.39
1980,STP,female,61.291
1980,STP,male,57.534
1980,SEN,female,49.339
1980,SEN,male,47.283
1980,SRB,female,73.896
1980,SRB,male,68.236
1980,SYC,female,73.9
1980,SYC,male,65.5
1980,SLE,female,44.574
1980,SLE,male,41.137
1980,SVK,female,74.25
1980,SVK,male,66.75
1980,SVN,female,75.1
1980,SVN,male,67.3
1980,SLB,female,65.87
1980,SLB,male,62.056
1980,ZAF,female,62.73
1980,ZAF,male,57.451
1980,SSD,female,38.546
1980,SSD,male,37.471
1980,ESP,female,78.53
1980,ESP,male,72.32
1980,LKA,female,70.808
1980,LKA,male,65.67
1980,LCA,female,69.639
1980,LCA,male,65.78
1980,SDN,female,56.166
1980,SDN,male,52.126
1980,SUR,female,63.736
1980,SUR,male,58.05
1980,SWE,female,78.85
1980,SWE,male,72.78
1980,CHE,female,78.85
1980,CHE,male,72.23
1980,SYR,female,69.156
1980,SYR,male,64.243
1980,TJK,female,60.871
1980,TJK,male,56.365
1980,TZA,female,53.478
1980,TZA,male,49.212
1980,THA,female,65.917
1980,THA,male,58.756
1980,TLS,female,37.589
1980,TLS,male,24.95
1980,TGO,female,53.411
1980,TGO,male,50.861
1980,TON,female,69.492
1980,TON,male,63.381
1980,TTO,female,69.083
1980,TTO,male,63.992
1980,TUN,female,65.351
1980,TUN,male,62.081
1980,TUR,female,66.441
1980,TUR,male,59.613
1980,TKM,female,63.696
1980,TKM,male,56.608
1980,TUV,female,62.941
1980,TUV,male,57.2
1980,UGA,female,47.507
1980,UGA,male,39.911
1980,UKR,female,74.344
1980,UKR,male,64.465
1980,ARE,female,71.555
1980,ARE,male,66.518
1980,GBR,female,76.8
1980,GBR,male,70.7
1980,USA,female,77.4
1980,USA,male,70.0
1980,URY,female,74.309
1980,URY,male,66.96
1980,UZB,female,65.864
1980,UZB,male,60.046
1980,VUT,female,63.761
1980,VUT,male,59.994
1980,VEN,female,71.068
1980,VEN,male,65.498
1980,VNM,female,69.929
1980,VNM,male,60.919
1980,PSE,female,
1980,PSE,male,
1980,YEM,female,52.671
1980,YEM,male,48.569
1980,ZMB,female,57.131
1980,ZMB,male,53.793
1980,ZWE,female,62.153
1980,ZWE,male,56.177
1981,ALB,female,73.287
1981,ALB,male,67.21
1981,DZA,female,59.084
1981,DZA,male,55.876
1981,AGO,female,45.75
1981,AGO,male,39.738
1981,ARG,female,72.436
1981,ARG,male,65.455
1981,ARM,female,69.011
1981,ARM,male,62.122
1981,AUS,female,78.3
1981,AUS,male,71.2
1981,AUT,female,76.5
1981,AUT,male,69.3
1981,AZE,female,64.725
1981,AZE,male,58.701
1981,BGD,female,51.782
1981,BGD,male,53.437
1981,BLR,female,74.443
1981,BLR,male,65.588
1981,BEL,female,77.12
1981,BEL,male,70.29
1981,BLZ,female,69.02
1981,BLZ,male,65.308
1981,BEN,female,50.77
1981,BEN,male,45.458
1981,BTN,female,50.11
1981,BTN,male,48.03
1981,BOL,female,53.794
1981,BOL,male,50.708
1981,BIH,female,73.197
1981,BIH,male,66.824
1981,BWA,female,65.646
1981,BWA,male,60.345
1981,BRA,female,64.656
1981,BRA,male,59.969
1981,BGR,female,74.43
1981,BGR,male,68.85
1981,BFA,female,48.086
1981,BFA,male,45.623
1981,BDI,female,47.79
1981,BDI,male,44.985
1981,CPV,female,63.57
1981,CPV,male,58.741
1981,CMR,female,52.711
1981,CMR,male,49.727
1981,CAN,female,79.16
1981,CAN,male,72.01
1981,CAF,female,51.536
1981,CAF,male,48.597
1981,TCD,female,46.287
1981,TCD,male,40.84
1981,CHL,female,73.036
1981,CHL,male,66.71
1981,CHN,female,67.077
1981,CHN,male,62.556
1981,COL,female,70.185
1981,COL,male,64.268
1981,COM,female,52.571
1981,COM,male,50.045
1981,COD,female,46.579
1981,COD,male,44.823
1981,COG,female,59.065
1981,COG,male,55.07
1981,CRI,female,75.687
1981,CRI,male,71.273
1981,CIV,female,54.302
1981,CIV,male,49.639
1981,HRV,female,74.15
1981,HRV,male,66.72
1981,CYP,female,75.626
1981,CYP,male,70.585
1981,CZE,female,74.41
1981,CZE,male,67.21
1981,DNK,female,77.36
1981,DNK,male,71.25
1981,DJI,female,54.296
1981,DJI,male,50.455
1981,DOM,female,65.885
1981,DOM,male,61.789
1981,ECU,female,66.323
1981,ECU,male,61.375
1981,EGY,female,58.395
1981,EGY,male,54.504
1981,SLV,female,59.435
1981,SLV,male,44.089
1981,EST,female,74.1
1981,EST,male,64.1
1981,SWZ,female,60.498
1981,SWZ,male,56.914
1981,ETH,female,46.715
1981,ETH,male,39.677
1981,FJI,female,65.115
1981,FJI,male,59.931
1981,FIN,female,78.09
1981,FIN,male,69.61
1981,FRA,female,78.5
1981,FRA,male,70.3
1981,GAB,female,60.913
1981,GAB,male,55.75
1981,GMB,female,46.438
1981,GMB,male,42.585
1981,GEO,female,72.764
1981,GEO,male,64.223
1981,DEU,female,76.349
1981,DEU,male,69.889
1981,GHA,female,53.208
1981,GHA,male,49.531
1981,GRC,female,77.617
1981,GRC,male,72.343
1981,GRD,female,70.59
1981,GRD,male,65.89
1981,GTM,female,59.589
1981,GTM,male,50.608
1981,GIN,female,44.684
1981,GIN,male,41.957
1981,GNB,female,45.835
1981,GNB,male,42.115
1981,GUY,female,63.555
1981,GUY,male,58.53
1981,HTI,female,51.514
1981,HTI,male,49.039
1981,HND,female,63.036
1981,HND,male,59.13
1981,HUN,female,72.95
1981,HUN,male,65.51
1981,ISL,female,79.82
1981,ISL,male,73.38
1981,IND,female,54.17
1981,IND,male,54.187
1981,IDN,female,61.134
1981,IDN,male,57.141
1981,IRN,female,61.299
1981,IRN,male,52.837
1981,IRQ,female,67.159
1981,IRQ,male,51.669
1981,IRL,female,75.88
1981,IRL,male,70.163
1981,ISR,female,75.9
1981,ISR,male,72.7
1981,ITA,female,77.76
1981,ITA,male,71.11
1981,JAM,female,70.677
1981,JAM,male,67.464
1981,JPN,female,79.13
1981,JPN,male,73.79
1981,JOR,female,67.865
1981,JOR,male,65.991
1981,KAZ,female,67.952
1981,KAZ,male,57.74
1981,KEN,female,61.42
1981,KEN,male,57.753
1981,KIR,female,59.104
1981,KIR,male,55.904
1981,KOR,female,70.9
1981,KOR,male,62.4
1981,XKX,female,62.287
1981,XKX,male,58.525
1981,KGZ,female,65.888
1981,KGZ,male,57.563
1981,LAO,female,49.834
1981,LAO,male,48.606
1981,LVA,female,74.4
1981,LVA,male,63.44
1981,LBN,female,64.285
1981,LBN,male,56.597
1981,LSO,female,61.596
1981,LSO,male,53.358
1981,LBR,female,45.162
1981,LBR,male,43.544
1981,LTU,female,75.68
1981,LTU,male,65.49
1981,LUX,female,75.226
1981,LUX,male,68.865
1981,MDG,female,51.316
1981,MDG,male,48.43
1981,MWI,female,46.76
1981,MWI,male,42.688
1981,MYS,female,70.799
1981,MYS,male,66.301
1981,MDV,female,56.469
1981,MDV,male,55.174
1981,MLI,female,41.622
1981,MLI,male,40.357
1981,MLT,female,74.491
1981,MLT,male,70.158
1981,MHL,female,65.273
1981,MHL,male,57.816
1981,MRT,female,55.451
1981,MRT,male,51.951
1981,MUS,female,71.222
1981,MUS,male,63.772
1981,MEX,female,68.127
1981,MEX,male,61.487
1981,FSM,female,66.362
1981,FSM,male,59.212
1981,MDA,female,68.769
1981,MDA,male,62.035
1981,MNG,female,57.303
1981,MNG,male,53.535
1981,MNE,female,74.511
1981,MNE,male,69.451
1981,MAR,female,57.27
1981,MAR,male,54.833
1981,MOZ,female,42.62
1981,MOZ,male,40.647
1981,MMR,female,56.915
1981,MMR,male,52.602
1981,NAM,female,63.066
1981,NAM,male,51.271
1981,NRU,female,63.179
1981,NRU,male,55.861
1981,NPL,female,48.663
1981,NPL,male,48.596
1981,NLD,female,79.32
1981,NLD,male,72.71
1981,NIC,female,62.564
1981,NIC,male,54.219
1981,NER,female,39.869
1981,NER,male,39.305
1981,NGA,female,48.016
1981,NGA,male,44.647
1981,MKD,female,71.277
1981,MKD,male,67.472
1981,NOR,female,79.27
1981,NOR,male,72.63
1981,PAK,female,58.918
1981,PAK,male,56.894
1981,PAN,female,72.424
1981,PAN,male,67.386
1981,PNG,female,60.375
1981,PNG,male,55.753
1981,PRY,female,66.343
1981,PRY,male,63.31
1981,PER,female,62.281
1981,PER,male,58.494
1981,PHL,female,65.36
1981,PHL,male,58.67
1981,POL,female,75.2
1981,POL,male,67.1
1981,PRT,female,75.2
1981,PRT,male,68.2
1981,QAT,female,72.132
1981,QAT,male,69.327
1981,ROU,female,72.17
1981,ROU,male,66.7
1981,RUS,female,73.19
1981,RUS,male,61.62
1981,RWA,female,50.322
1981,RWA,male,48.117
1981,WSM,female,68.351
1981,WSM,male,62.676
1981,STP,female,61.388
1981,STP,male,57.576
1981,SEN,female,50.212
1981,SEN,male,47.991
1981,SRB,female,74.198
1981,SRB,male,68.042
1981,SYC,female,72.8
1981,SYC,male,67.7
1981,SLE,female,44.8
1981,SLE,male,41.403
1981,SVK,female,74.65
1981,SVK,male,66.8
1981,SVN,female,75.2
1981,SVN,male,67.4
1981,SLB,female,66.294
1981,SLB,male,62.441
1981,ZAF,female,63.257
1981,ZAF,male,57.891
1981,SSD,female,38.775
1981,SSD,male,37.803
1981,ESP,female,78.74
1981,ESP,male,72.47
1981,LKA,female,71.33
1981,LKA,male,65.929
1981,LCA,female,70.714
1981,LCA,male,66.472
1981,SDN,female,56.652
1981,SDN,male,52.275
1981,SUR,female,63.876
1981,SUR,male,58.168
1981,SWE,female,79.13
1981,SWE,male,73.07
1981,CHE,female,79.13
1981,CHE,male,72.42
1981,SYR,female,67.817
1981,SYR,male,61.792
1981,TJK,female,60.994
1981,TJK,male,56.497
1981,TZA,female,54.021
1981,TZA,male,49.547
1981,THA,female,66.575
1981,THA,male,59.425
1981,TLS,female,38.827
1981,TLS,male,25.747
1981,TGO,female,54.063
1981,TGO,male,51.481
1981,TON,female,69.741
1981,TON,male,63.484
1981,TTO,female,69.137
1981,TTO,male,63.86
1981,TUN,female,66.071
1981,TUN,male,62.783
1981,TUR,female,66.85
1981,TUR,male,60.069
1981,TKM,female,64.364
1981,TKM,male,57.519
1981,TUV,female,63.166
1981,TUV,male,57.509
1981,UGA,female,47.491
1981,UGA,male,39.908
1981,UKR,female,74.457
1981,UKR,male,64.491
1981,ARE,female,71.947
1981,ARE,male,67.011
1981,GBR,female,77.1
1981,GBR,male,71.1
1981,USA,female,77.8
1981,USA,male,70.4
1981,URY,female,74.833
1981,URY,male,67.321
